UniqueID	CloneID	Symbol	Name	EntrezID
HV35F5	144902	TMEM138	Transmembrane protein 138	51524
HV35F6	251461	ETV6	Ets variant 6	2120
HV35H5	121270	RCCD1	RCC1 domain containing 1	91433
HV36A2	245745			
HV36A12	245885	NSRP1	Nuclear speckle splicing regulatory protein 1	84081
HV36B8	139354			
HV36B9	140171	THTPA	Thiamine triphosphatase	79178
HV36E4	198605		Transcribed locus	
HV36F2	111571			
HV36F3	295985	CDK6	Cyclin-dependent kinase 6	1021
HV36G3	129293	DIDO1	Death inducer-obliterator 1	11083
HV36G4	111765	TMEM104	Transmembrane protein 104	54868
HV36G8	111391	TMEM234	Transmembrane protein 234	56063
HV36G10	244154	FBXO21	F-box protein 21	23014
HV37B1	161195	LSM14A	LSM14A, SCD6 homolog A (S. cerevisiae)	26065
HV37B2	130243	TMEM40	Transmembrane protein 40	55287
HV37B3	111006	KIF3B	Kinesin family member 3B	9371
HV37B4	293569	C1orf21	Chromosome 1 open reading frame 21	81563
HV37B5	234398		Transcribed locus	
HV37B9	203469	ANKRD17	Ankyrin repeat domain 17	26057
HV37B11	206544	ARHGAP30	Rho GTPase activating protein 30	257106
HV37D3	120695	PRPF6	PRP6 pre-mRNA processing factor 6 homolog (S. cerevisiae)	24148
HV37D7	294881		CDNA FLJ31688 fis, clone NT2RI2005520	
HV37E9	121159	C15orf39	Chromosome 15 open reading frame 39	56905
HV37F2	137793		CDNA FLJ30718 fis, clone FCBBF2001675	
HV37F7	130276			
HV37F9	121501	LOC285972	Uncharacterized LOC285972	285972
HV37G1	214165			
HV37G2	121459	OSBPL6	Oxysterol binding protein-like 6	114880
HV37H7	121736			
HV37H11	139113	GOLPH3	Golgi phosphoprotein 3 (coat-protein)	64083
HV38A1	134525		Transcribed locus	
HV38A2	121994	TMCO4	Transmembrane and coiled-coil domains 4	255104
HV38A5	357970	PNISR	PNN-interacting serine/arginine-rich protein	25957
HV38A6	296444	CGN	Cingulin	57530
HV38B2	122295	ZNF252	Zinc finger protein 252	286101
HV38B11	122397	NCAPG2	Non-SMC condensin II complex, subunit G2	54892
HV38C1	122443	CEP164	Centrosomal protein 164kDa	22897
HV38C5	123405	KCTD5	Potassium channel tetramerisation domain containing 5	54442
HV38D1	244686	ZCCHC2	Zinc finger, CCHC domain containing 2	54877
HV38D11	123441	GALNT2	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2 (GalNAc-T2)	2590
HV38E8	198874	TMEM143	Transmembrane protein 143	55260
HV38E9	244062	GSDMB	Gasdermin B	55876
HV38F6	124179		Transcribed locus	
HV38F9	233688	ADAM12	ADAM metallopeptidase domain 12	8038
HV38G4	245442	SIRT3	Sirtuin 3	23410
HV38H6	128785		Transcribed locus	
HV39A1	126221	TPD52L2	Tumor protein D52-like 2	7165
HV39B5	126650	DTL	Denticleless E3 ubiquitin protein ligase homolog (Drosophila)	51514
HV39B12	126887	ACOX1	Acyl-CoA oxidase 1, palmitoyl	51
HV39C2	341821			
HV39C4	125589	USP4	Ubiquitin specific peptidase 4 (proto-oncogene)	7375
HV39D2	127099	PARD3	Par-3 partitioning defective 3 homolog (C. elegans)	56288
HV39D7	143759	CMTM4	CKLF-like MARVEL transmembrane domain containing 4	146223
HV39D10	210688	ADCY9	Adenylate cyclase 9	115
HV39D11	230224	AEBP2	AE binding protein 2	121536
HV39D12	127409			
HV39G6	345670	APCDD1	Adenomatosis polyposis coli down-regulated 1	147495
HV39H3	130004		MRNA; cDNA DKFZp686A01184 (from clone DKFZp686A01184)	
HV39H8	243291	SBF2	SET binding factor 2	81846
HV39H9	299737	ATP2B1	ATPase, Ca++ transporting, plasma membrane 1	490
HV39H12	203514	RNF169	Ring finger protein 169	254225
HV40A2	156023	TMUB2	Transmembrane and ubiquitin-like domain containing 2	79089
HV40A3	292171	C12orf32	Chromosome 12 open reading frame 32	83695
HV40A7	138374	PCNP	PEST proteolytic signal containing nuclear protein	57092
HV40A9	138304	ITPR2	Inositol 1,4,5-trisphosphate receptor, type 2	3709
HV40A12	292236	ABHD2	Abhydrolase domain containing 2	11057
HV40B1	301752		Transcribed locus	
HV40B2	138589			
HV40B3	128617	C2orf44	Chromosome 2 open reading frame 44	80304
HV40B6	128679	C1QTNF6	C1q and tumor necrosis factor related protein 6	114904
HV40B8	128695	TMEM86A	Transmembrane protein 86A	144110
HV40B12	129817	N4BP1	NEDD4 binding protein 1	9683
HV40C1	129840	EIF2C2	Eukaryotic translation initiation factor 2C, 2	27161
HV40C3	358543	ZNF286A	Zinc finger protein 286A	57335
HV40C10	137971	NKIRAS2	NFKB inhibitor interacting Ras-like 2	28511
HV40C12	294496	HIPK2	Homeodomain interacting protein kinase 2	28996
HV40D1	296155	CDCA5	Cell division cycle associated 5	113130
HV40D2	130057			
HV40D5	364873	CCDC104	Coiled-coil domain containing 104	112942
HV40D9	292939	ZBTB4	Zinc finger and BTB domain containing 4	57659
HV40F2	137456	TBX3	T-box 3	6926
HV40F6	133180	RNF168	Ring finger protein 168, E3 ubiquitin protein ligase	165918
HV40F7	130572	OSBPL11	Oxysterol binding protein-like 11	114885
HV40G1	131316			
HV40G2	131318	BAIAP2L1	BAI1-associated protein 2-like 1	55971
HV40G7	131050	ANKRD50	Ankyrin repeat domain 50	57182
HV40H5	136772			
HV40H6	131563	CLIP4	CAP-GLY domain containing linker protein family, member 4	79745
HV40H7	143322	ITGB8	Integrin, beta 8	3696
HV40H9	136317	PLEKHG5	Pleckstrin homology domain containing, family G (with RhoGef domain) member 5	57449
HV40H11	233318		CDNA FLJ90571 fis, clone OVARC1001725, highly similar to Homo sapiens patched related protein TRC8 (TRC8) gene	
HV41A3	132285			
HV41A4	133331	H6PD	Hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase)	9563
HV41A11	139217	MINA	MYC induced nuclear antigen	84864
HV41B7	133197	ZBTB1	Zinc finger and BTB domain containing 1	22890
HV41C8	133534	DSC3	Desmocollin 3	1825
HV41C10	133519	N4BP1	NEDD4 binding protein 1	9683
HV41C12	135240		CDNA FLJ43113 fis, clone CTONG2028208	
HV41D2	135303	TMEM126B	Transmembrane protein 126B	55863
HV41D3	234376		Clone HLS_IMAGE_234376 mRNA sequence	
HV41D12	134495	NUFIP2	Nuclear fragile X mental retardation protein interacting protein 2	57532
HV41E1	134829	APBB2	Amyloid beta (A4) precursor protein-binding, family B, member 2	323
HV41E4	134439	PAK2	P21 protein (Cdc42/Rac)-activated kinase 2	5062
HV41E7	138550	ZNF444	Zinc finger protein 444	55311
HV41F9	136301	RWDD4	RWD domain containing 4	201965
HV41G7	234150	MTMR4	Myotubularin related protein 4	9110
HV41G9	136730	TAF2	TAF2 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 150kDa	6873
HV41G10	136598	INO80D	INO80 complex subunit D	54891
HV41H1	234617	SVIP	Small VCP/p97-interacting protein	258010
HV41H2	682555	IGF1R	Insulin-like growth factor 1 receptor	3480
HV41H8	144762	CMTM4	CKLF-like MARVEL transmembrane domain containing 4	146223
HV42A2	234425	RELL1	RELT-like 1	768211
HV42A10	137506	DVL2	Dishevelled, dsh homolog 2 (Drosophila)	1856
HV42A12	293599	RBM22	RNA binding motif protein 22	55696
HV42B3	193381	TRAF3	TNF receptor-associated factor 3	7187
HV42B6	138104	PRRG4	Proline rich Gla (G-carboxyglutamic acid) 4 (transmembrane)	79056
HV42B9	138141			
HV42C1	233547	SLC30A9	Solute carrier family 30 (zinc transporter), member 9	10463
HV42C2	207850			
HV42C6	154795		Transcribed locus	
HV42C7	140852	SLC18B1	Solute carrier family 18, subfamily B, member 1	116843
HV42C8	240938	SND1-IT1	SND1 intronic transcript 1 (non-protein coding)	27099
HV42C9	202514			
HV42D1	121546	FAM136A	Family with sequence similarity 136, member A	84908
HV42D5	154138	MBTPS2	Membrane-bound transcription factor peptidase, site 2	51360
HV42D7	198451	PHF17	PHD finger protein 17	79960
HV42D9	366966			
HV42E5	139835	UGDH	UDP-glucose 6-dehydrogenase	7358
HV42F7	138579	ATXN7	Ataxin 7	6314
HV42F9	138672	HRCT1	Histidine rich carboxyl terminus 1	646962
HV42G2	139331	RMND5A	Required for meiotic nuclear division 5 homolog A (S. cerevisiae)	64795
HV42G9	139689		Transcribed locus	
HV42G11	139705	MZT1	Mitotic spindle organizing protein 1	440145
HV42G12	139957		Transcribed locus	
HV42H3	139883			
HV42H7	246292	ZCCHC3	Zinc finger, CCHC domain containing 3	85364
HV43A9	140966		Transcribed locus	
HV43A10	140921		Transcribed locus	
HV43B2	140301		CDNA FLJ11041 fis, clone PLACE1004405	
HV43B3	471372	SLC35A3	Solute carrier family 35 (UDP-N-acetylglucosamine (UDP-GlcNAc) transporter), member A3	23443
HV43B5	138337	ZDBF2	Zinc finger, DBF-type containing 2	57683
HV43C2	138477	MED13	Mediator complex subunit 13	9969
HV43C3	141453	PRLR	Prolactin receptor	5618
HV43C8	142442	ANKRD49	Ankyrin repeat domain 49	54851
HV43C9	142532	SGK223	Homolog of rat pragma of Rnd2	157285
HV43D3	241482			
HV43D9	144905			
HV43D10	143748	PLCG1	Phospholipase C, gamma 1	5335
HV43D12	143962	RBBP6	Retinoblastoma binding protein 6	5930
HV43E1	248535	SNTB2	Syntrophin, beta 2 (dystrophin-associated protein A1, 59kDa, basic component 2)	6645
HV43E4	143887	PRSS23	Protease, serine, 23	11098
HV43E5	262920		Transcribed locus	
HV43E6	154477	CREBRF	CREB3 regulatory factor	153222
HV43E8	322759	SNAPC5	Small nuclear RNA activating complex, polypeptide 5, 19kDa	10302
HV43F2	139250			
HV43F3	288658	SESTD1	SEC14 and spectrin domains 1	91404
HV43F4	295577			
HV43F8	160485			
HV43F12	197775	GSPT1	G1 to S phase transition 1	2935
HV43G5	209167			
HV43G6	202740	PEX11A	Peroxisomal biogenesis factor 11 alpha	8800
HV43H4	204179	CDKN2AIP	CDKN2A interacting protein	55602
HV43H7	243294	TMEM134	Transmembrane protein 134	80194
HV43H9	295229	MTR	5-methyltetrahydrofolate-homocysteine methyltransferase	4548
HV44B3	234380			
HV44B4	293328	EML4	Echinoderm microtubule associated protein like 4	27436
HV44B12	193546	SF3B14	Splicing factor 3B, 14 kDa subunit	51639
HV44C4	211758	EFNA5	Ephrin-A5	1946
HV44D1	242687	B3GNT2	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2	10678
HV44D9	194965	FYB	FYN binding protein	2533
HV44H1	195852	LGALS8	Lectin, galactoside-binding, soluble, 8	3964
HV44H5	243360			
HV44H8	196345	PDLIM5	PDZ and LIM domain 5	10611
HV44H11	290054			
HV45A7	196849	ZC3H14	Zinc finger CCCH-type containing 14	79882
HV45D5	213969	ACOX1	Acyl-CoA oxidase 1, palmitoyl	51
HV45D6	198011		Transcribed locus	
HV45D8	232837	TPX2	TPX2, microtubule-associated, homolog (Xenopus laevis)	22974
HV45D11	199624	GAB1	GRB2-associated binding protein 1	2549
HV45F3	359411	MBD4	Methyl-CpG binding domain protein 4	8930
HV45F7	207016	UGGT1	UDP-glucose glycoprotein glucosyltransferase 1	56886
HV45G8	200847			
HV45G11	201393	C6orf203	Chromosome 6 open reading frame 203	51250
HV46A12	109123	LOC727820	Uncharacterized LOC727820	727820
HV46C8	202931			
HV46D7	244086		Transcribed locus	
HV46E7	244310	CYBRD1	Cytochrome b reductase 1	79901
HV46F1	204638	SYF2	SYF2 homolog, RNA splicing factor (S. cerevisiae)	25949
HV46F7	205490	PPP2R1B	Protein phosphatase 2, regulatory subunit A, beta	5519
HV46G1	294018			
HV46G8	206683			
HV46H1	296132	AKAP11	A kinase (PRKA) anchor protein 11	11215
HV47A4	208375			
HV47C12	211747	RQCD1	RCD1 required for cell differentiation1 homolog (S. pombe)	9125
HV47D11	244267	FNIP1	Folliculin interacting protein 1	96459
HV47G7	233719		Transcribed locus	
HV47H5	240637	LRRC42	Leucine rich repeat containing 42	115353
HV47H7	295992		Transcribed locus	
HV48A3	292308			
HV48A9	240674	ZNF814	Zinc finger protein 814	730051
HV48C2	242087	C17orf85	Chromosome 17 open reading frame 85	55421
HV48C3	230251	GCLC	Glutamate-cysteine ligase, catalytic subunit	2729
HV48C5	242780	FNBP1	Formin binding protein 1	23048
HV48C7	242797		Transcribed locus	
HV48C8	242698	EPB41L4B	Erythrocyte membrane protein band 4.1 like 4B	54566
HV48C9	243088	C8orf76	Chromosome 8 open reading frame 76	84933
HV48C10	243113		Transcribed locus	
HV48D1	243230	ZXDC	ZXD family zinc finger C	79364
HV48D10	244227		Transcribed locus	
HV48D12	245409			
HV48E1	295140	PRPF38B	PRP38 pre-mRNA processing factor 38 (yeast) domain containing B	55119
HV48E2	260619	USP12	Ubiquitin specific peptidase 12	219333
HV48E4	282980		Transcribed locus	
HV48E5	300972			
HV48E6	309045	SLMAP	Sarcolemma associated protein	7871
HV48E9	308231	MYO1B	Myosin IB	4430
HV48E10	366085	WWC3	WWC family member 3	55841
HV48F2	243524	AAK1	AP2 associated kinase 1	22848
HV48F7	296180	RP2	Retinitis pigmentosa 2 (X-linked recessive)	6102
HV48F11	243878	KDELC1	KDEL (Lys-Asp-Glu-Leu) containing 1	79070
HV48G2	239708			
HV48G4	213871	GNAS	GNAS complex locus	2778
HV48G6	275176		Transcribed locus	
HV48G7	243641			
HV48G10	243653			
HV48H3	284341	SH3BGR	SH3 domain binding glutamic acid-rich protein	6450
HV49D3	292364	SCFD2	Sec1 family domain containing 2	152579
HV49D5	292654	INTS7	Integrator complex subunit 7	25896
HV49F7	293500	LRIG3	Leucine-rich repeats and immunoglobulin-like domains 3	121227
HV49F12	293727	CENPM	Centromere protein M	79019
HV49G6	295483		Transcribed locus	
HV49H11	296597		Transcribed locus	
HV50C1	130916	ESYT2	Extended synaptotagmin-like protein 2	57488
HV50C11	139818			
HV50D3	244343			
HV50F2	234468			
HV50F4	345751	RYBP	RING1 and YY1 binding protein	23429
HV50F6	209381		Transcribed locus	
HV50G8	193182	TACC1	Transforming, acidic coiled-coil containing protein 1	6867
HV50G10	591653			
HV50G11	200302	TRMT2A	TRM2 tRNA methyltransferase 2 homolog A (S. cerevisiae)	27037
HV50H5	233274			
HV50H9	200307	FOPNL	FGFR1OP N-terminal like	123811
HV51A7	200402	FAM83D	Family with sequence similarity 83, member D	81610
HV51A10	299815	TBL1XR1	Transducin (beta)-like 1 X-linked receptor 1	79718
HV51A12	814270	CCNA2	Cyclin A2	890
HV51B3	244637	EID1	EP300 interacting inhibitor of differentiation 1	23741
HV51B9	246546	TMEM140	Transmembrane protein 140	55281
HV51C1	126229	CROCCP2	Ciliary rootlet coiled-coil, rootletin pseudogene 2	84809
HV51C4	324342	NAAA	N-acylethanolamine acid amidase	27163
HV51C5	203547		Transcribed locus	
HV51C7	299093	TAF1	TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 250kDa	6872
HV51C10	143310	RUFY3	RUN and FYVE domain containing 3	22902
HV51C11	139278			
HV51D1	246686	CHTF8	CTF8, chromosome transmission fidelity factor 8 homolog (S. cerevisiae)	54921
HV51D11	233550			
HV51E5	126219		Transcribed locus	
HV51E7	232670	MRPL48	Mitochondrial ribosomal protein L48	51642
HV51E8	309583	RARRES1	Retinoic acid receptor responder (tazarotene induced) 1	5918
HV51E10	244277		Transcribed locus	
HV51F1	296030	TRIM25	Tripartite motif containing 25	7706
HV51F5	308163	YAP1	Yes-associated protein 1	10413
HV51F6	357120	TMEM219	Transmembrane protein 219	124446
HV51G1	360885			
HV51G2	469952	COMMD6	COMM domain containing 6	170622
HV51G3	133236	ETV6	Ets variant 6	2120
HV51G6	130895	C17orf58	Chromosome 17 open reading frame 58	284018
HV51G7	136560	VPS13D	Vacuolar protein sorting 13 homolog D (S. cerevisiae)	55187
HV51H1	301082	CTSO	Cathepsin O	1519
HV51H4	296616	TCEAL4	Transcription elongation factor A (SII)-like 4	79921
HV51H11	233071	TMEM2	Transmembrane protein 2	23670
HV52A4	139376	TBC1D16	TBC1 domain family, member 16	125058
HV52A6	138865	LOC401397	Uncharacterized LOC401397	401397
HV52A9	140655	SYS1	SYS1 Golgi-localized integral membrane protein homolog (S. cerevisiae)	90196
HV52A8	141192	AMOTL2	Angiomotin like 2	51421
HV52A11	241113	CEP350	Centrosomal protein 350kDa	9857
HV52B6	343737			
HV52B7	753381	SEC23A	Sec23 homolog A (S. cerevisiae)	10484
HV52B11	143756	SAMD1	Sterile alpha motif domain containing 1	90378
HV52D1	232789	POLR2J	Polymerase (RNA) II (DNA directed) polypeptide J, 13.3kDa	5439
HV52E2	246194		CDNA FLJ90295 fis, clone NT2RP2000240	
HV52E6	292770	PYGO2	Pygopus homolog 2 (Drosophila)	90780
HV52E12	840404	MGAT2	Mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase	4247
HV52F3	296162	SDCCAG3	Serologically defined colon cancer antigen 3	10807
HV52F5	796198	EFNB2	Ephrin-B2	1948
HV52F10	235008	GNA12	Guanine nucleotide binding protein (G protein) alpha 12	2768
HV52G1	344352	CBL	Cbl proto-oncogene, E3 ubiquitin protein ligase	867
HV52G9	130835	RAB11FIP1	RAB11 family interacting protein 1 (class I)	80223
HV52G8	140635			
HV52G11	125685	TRIM13	Tripartite motif containing 13	10206
HV52H1	774082	ASCL1	Achaete-scute complex homolog 1 (Drosophila)	429
HV52H5	470846			
HV52H7	129071	EBF3	Early B-cell factor 3	253738
HV52H11	247081	HDAC7	Histone deacetylase 7	51564
HV52H12	161993	CEBPB	CCAAT/enhancer binding protein (C/EBP), beta	1051
HV53A3	825842	AMD1	Adenosylmethionine decarboxylase 1	262
HV53B2	124271	CAMSAP3	Calmodulin regulated spectrin-associated protein family, member 3	57662
HV53B5	130610	CNPY2	Canopy 2 homolog (zebrafish)	10330
HV53B9	208699	PPP1R18	Protein phosphatase 1, regulatory subunit 18	170954
HV53C1	144870			
HV53C4	172783	ZNF358	Zinc finger protein 358	140467
HV53C5	160573	TGFBRAP1	Transforming growth factor, beta receptor associated protein 1	9392
HV53C8	232586		Transcribed locus	
HV53D4	234537	TTC5	Tetratricopeptide repeat domain 5	91875
HV53D5	113300	PATL1	Protein associated with topoisomerase II homolog 1 (yeast)	219988
HV53D7	143661	NTN4	Netrin 4	59277
HV53D8	813410	POLR2K	Polymerase (RNA) II (DNA directed) polypeptide K, 7.0kDa	5440
HV53D9	240208	DCAF12	DDB1 and CUL4 associated factor 12	25853
HV53D10	142586	MCTS1	Malignant T cell amplified sequence 1	28985
HV53E2	143169	DUSP4	Dual specificity phosphatase 4	1846
HV53E6	131887	C1orf115	Chromosome 1 open reading frame 115	79762
HV53E7	132066	C20orf11	Chromosome 20 open reading frame 11	54994
HV53E8	121251	TMEM106C	Transmembrane protein 106C	79022
HV53E9	135220			
HV53E10	769846	SCAMP2	Secretory carrier membrane protein 2	10066
HV53E12	229580	FAM98C	Family with sequence similarity 98, member C	147965
HV53F3	811890		Transcribed locus	
HV53F9	130120	SYNCRIP	Synaptotagmin binding, cytoplasmic RNA interacting protein	10492
HV53G1	133972	RAB2A	RAB2A, member RAS oncogene family	5862
HV53G5	139680			
HV53G7	141684		Full length insert cDNA clone YI40A07	
HV53G9	243546			
HV53G12	347224	FAM200B	Family with sequence similarity 200, member B	285550
HV53H3	136180	PRKAA1	Protein kinase, AMP-activated, alpha 1 catalytic subunit	5562
HV53H5	142067	C7orf59	Chromosome 7 open reading frame 59	389541
HV53H6	142851	HGSNAT	Heparan-alpha-glucosaminide N-acetyltransferase	138050
HV53H8	212542	PBX1	Pre-B-cell leukemia homeobox 1	5087
HV53H9	135688	GATA2	GATA binding protein 2	2624
HV53H12	284592	SLC43A3	Solute carrier family 43, member 3	29015
HV54A1	22074	THRA	Thyroid hormone receptor, alpha	7067
HV54A2	110503			
HV54A3	141768	ERBB2	V-erb-b2 erythroblastic leukemia viral oncogene homolog 2, neuro/glioblastoma derived oncogene homolog (avian)	2064
HV54A5	35236	RAB5A	RAB5A, member RAS oncogene family	5868
HV54A6	38763	RAB4A	RAB4A, member RAS oncogene family	5867
HV54A8	42076	TFG	TRK-fused gene	10342
HV54A9	42706	THRA	Thyroid hormone receptor, alpha	7067
HV54B3	172440	RAB6A	RAB6A, member RAS oncogene family	5870
HV54B5	180902	BOK	BCL2-related ovarian killer	666
HV54B6	1035182			
HV54B8	193913			
HV54B10	207618	ARAF	V-raf murine sarcoma 3611 viral oncogene homolog	369
HV54C2	244652			
HV54C3	258589	REL	V-rel reticuloendotheliosis viral oncogene homolog (avian)	5966
HV54C5	267431	FYN	FYN oncogene related to SRC, FGR, YES	2534
HV54C6	267634	RAF1	V-raf-1 murine leukemia viral oncogene homolog 1	5894
HV54C9	273435	YES1	V-yes-1 Yamaguchi sarcoma viral oncogene homolog 1	7525
HV54D3	285226	JUND	Jun D proto-oncogene	3727
HV54D5	293715	RAB1A	RAB1A, member RAS oncogene family	5861
HV54D6	302369	NCK1	NCK adaptor protein 1	4690
HV54D8	309776			
HV54D9	309864	JUNB	Jun B proto-oncogene	3726
HV54D10	321189	RAP1B	RAP1B, member of RAS oncogene family	5908
HV54D11	322617	RALB	V-ral simian leukemia viral oncogene homolog B (ras related; GTP binding protein)	5899
HV54E2	342069	RAB2A	RAB2A, member RAS oncogene family	5862
HV54E3	343320		Transcribed locus, weakly similar to XP_002453697.1 hypothetical protein SORBIDRAFT_04g010730 [Sorghum bicolor]	
HV54E5	358531			
HV54E6	380620	PSEN2	Presenilin 2 (Alzheimer disease 4)	5664
HV54E7	413633		Transcribed locus, weakly similar to NP_001231630.1 zinc finger protein 36, C3H1 type-like 1 isoform 2 [Homo sapiens]	
HV54E8	416280	MYB	V-myb myeloblastosis viral oncogene homolog (avian)	4602
HV54E9	417226	MYC	V-myc myelocytomatosis viral oncogene homolog (avian)	4609
HV54E11	429574	CASP3	Caspase 3, apoptosis-related cysteine peptidase	836
HV54F3	586698	MST1R	Macrophage stimulating 1 receptor (c-met-related tyrosine kinase)	4486
HV54F8	783697			
HV54G8	161583	OSTM1	Osteopetrosis associated transmembrane protein 1	28962
HV54G10	240961	DSP	Desmoplakin	1832
HV54G11	136814	NUFIP2	Nuclear fragile X mental retardation protein interacting protein 2	57532
HV54H9	154323	LPIN3	Lipin 3	64900
HV54H11	232826	ARPC3	Actin related protein 2/3 complex, subunit 3, 21kDa	10094
UG1A5	21652	CTNNA1	Catenin (cadherin-associated protein), alpha 1, 102kDa	1495
UG1A6	21656	TAF7	TAF7 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 55kDa	6879
